,Unnamed: 0,ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,AantalInwoners_5,Mannen_6,Vrouwen_7,k_0Tot15Jaar_8,k_15Tot25Jaar_9,k_25Tot45Jaar_10,k_45Tot65Jaar_11,k_65JaarOfOuder_12,GeboorteTotaal_24,GeboorteRelatief_25,SterfteTotaal_26,SterfteRelatief_27,HuishoudensTotaal_28,Eenpersoonshuishoudens_29,HuishoudensZonderKinderen_30,HuishoudensMetKinderen_31,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,PercentageBewoond_38,PercentageOnbewoond_39,Koopwoningen_40,HuurwoningenTotaal_41,Appartement_48,Tussenwoning_49,Hoekwoning_50,TweeOnderEenKapWoning_51,VrijstaandeWoning_52,AfstandTotHuisartsenpraktijk_94,AfstandTotGroteSupermarkt_95,AfstandTotKinderdagverblijf_96,AfstandTotSchool_97,ScholenBinnen3Km_98,TotaleOppervlakte_4,BouwgrondOpp
12504,12504,12504,Wetenschappersbuurt,Schiedam                                ,Buurt     ,BU06060105,1080,575,505,210,180,400,230,60,10,11,0,1,520,255,95,180,2.1,4234.0,85.0,15.0,25.0,74.0,2000.0,3020.0,,,,0.5,0.1,0.3,0.2,27.4,26,0
12505,12505,12505,Newtonbuurt,Schiedam                                ,Buurt     ,BU06060106,1710,895,815,285,270,595,415,150,15,9,0,2,855,410,170,280,2.0,21316.0,93.0,7.0,47.0,53.0,2220.0,3440.0,,,,0.3,0.3,0.2,0.3,27.1,8,0
12506,12506,12506,Rotterdamsedijk,Schiedam                                ,Buurt     ,BU06060107,4040,2090,1950,705,535,1445,960,395,60,15,20,5,2040,970,425,655,2.0,20378.0,93.0,7.0,51.0,49.0,2170.0,3310.0,2710.0,,,0.4,0.5,0.4,0.4,24.8,20,0
12507,12507,12507,Wijk 02 Tussen Havens en Grachten,Schiedam                                ,Wijk      ,WK060602  ,2590,1375,1215,325,210,815,885,360,20,8,15,5,1445,725,400,325,1.8,7863.0,91.0,9.0,65.0,35.0,2240.0,3230.0,3410.0,,4270.0,0.7,0.5,0.4,0.7,19.0,41,0
12508,12508,12508,Brandersbuurt,Schiedam                                ,Buurt     ,BU06060201,1090,580,510,155,100,345,350,140,5,6,5,6,595,305,150,145,1.8,8623.0,92.0,8.0,58.0,42.0,2080.0,2690.0,3030.0,,,0.6,0.4,0.5,0.8,19.3,14,0
12509,12509,12509,Walvisbuurt,Schiedam                                ,Buurt     ,BU06060202,715,380,330,65,45,235,245,125,0,4,0,4,440,245,125,70,1.6,9131.0,88.0,12.0,58.0,41.0,2300.0,4010.0,4260.0,,,0.7,0.6,0.4,0.7,20.0,10,0
12510,12510,12510,De Plantage,Schiedam                                ,Buurt     ,BU06060203,785,415,370,105,65,235,290,95,10,15,5,6,410,180,130,110,1.9,6298.0,91.0,9.0,82.0,18.0,2380.0,3530.0,3570.0,,4700.0,0.8,0.5,0.3,0.7,17.6,16,0
12511,12511,12511,Wijk 03 West,Schiedam                                ,Wijk      ,WK060603  ,12175,6055,6120,1915,1435,3365,3445,2020,125,10,185,15,5625,2330,1415,1885,2.1,9231.0,88.0,12.0,55.0,39.0,2110.0,3230.0,3460.0,3880.0,5210.0,0.7,0.5,0.3,0.4,18.2,135,0
12512,12512,12512,Schildersbuurt,Schiedam                                ,Buurt     ,BU06060301,1915,1015,895,275,265,600,580,190,20,12,5,3,905,375,225,315,2.1,16557.0,93.0,7.0,66.0,33.0,2100.0,3310.0,2880.0,,,1.1,0.3,0.2,0.2,19.5,12,0
12513,12513,12513,Schrijversbuurt,Schiedam                                ,Buurt     ,BU06060302,2410,1210,1195,420,325,760,665,240,25,12,5,3,1120,460,265,410,2.1,15334.0,91.0,9.0,64.0,36.0,2030.0,3190.0,3080.0,4110.0,,0.7,0.3,0.3,0.4,19.3,16,0
12514,12514,12514,Fabribuurt,Schiedam                                ,Buurt     ,BU06060303,1615,810,805,295,205,530,435,155,10,8,5,4,785,355,165,270,2.1,18663.0,94.0,6.0,34.0,65.0,2060.0,2850.0,2680.0,2060.0,,0.3,0.6,0.4,0.5,18.8,9,0
12515,12515,12515,Frankenland,Schiedam                                ,Buurt     ,BU06060304,1780,805,975,230,165,380,400,605,25,14,115,66,790,380,190,230,1.9,15392.0,76.0,24.0,19.0,61.0,2060.0,2730.0,2970.0,,,0.4,0.6,0.2,0.3,18.0,12,0
12516,12516,12516,Liduinabuurt,Schiedam                                ,Buurt     ,BU06060305,605,290,315,95,70,150,200,95,5,8,5,13,275,110,75,100,2.2,10063.0,92.0,8.0,66.0,28.0,2220.0,3190.0,3920.0,3210.0,,0.4,0.8,0.3,0.4,17.0,6,0
12517,12517,12517,Nassaubuurt,Schiedam                                ,Buurt     ,BU06060306,1195,575,620,145,110,235,405,305,5,6,15,12,530,180,190,165,2.1,8658.0,84.0,16.0,72.0,18.0,2400.0,3360.0,3470.0,2690.0,5870.0,0.3,0.5,0.2,0.2,15.1,14,0
12518,12518,12518,Oranjekwartier,Schiedam                                ,Buurt     ,BU06060307,950,495,450,160,90,205,310,185,5,5,5,9,410,140,135,145,2.3,2659.0,93.0,7.0,85.0,14.0,1980.0,3710.0,3920.0,4140.0,5380.0,0.5,0.7,0.3,0.4,16.1,36,0
12519,12519,12519,Haverschmidtkwartier,Schiedam                                ,Buurt     ,BU06060308,855,410,445,150,110,210,245,145,5,8,10,12,370,145,90,145,2.2,5721.0,83.0,17.0,61.0,29.0,2360.0,3040.0,3700.0,4610.0,,1.2,0.5,0.4,0.2,17.6,15,0
12520,12520,12520,Distillateursbuurt,Schiedam                                ,Buurt     ,BU06060309,835,435,400,140,100,300,200,95,5,9,0,4,420,205,100,125,2.0,6095.0,92.0,8.0,70.0,30.0,1970.0,3820.0,4390.0,,,1.6,0.8,0.6,0.6,19.1,15,0
12521,12521,12521,Wijk 04 Zuid,Schiedam                                ,Wijk      ,WK060604  ,6160,3045,3110,865,630,1690,1815,1165,80,12,50,8,3145,1365,840,945,2.0,3103.0,95.0,5.0,48.0,52.0,2220.0,2780.0,2940.0,2810.0,3030.0,0.6,0.4,0.7,0.4,13.2,327,0
12522,12522,12522,Noletbuurt,Schiedam                                ,Buurt     ,BU06060401,1805,920,885,255,210,515,575,255,20,12,10,6,895,355,255,290,2.0,13254.0,94.0,6.0,60.0,40.0,2440.0,2770.0,3110.0,,,0.5,0.3,0.5,0.5,14.3,16,0
12523,12523,12523,Eilandenbuurt,Schiedam                                ,Buurt     ,BU06060402,1660,825,835,245,190,470,475,280,20,12,10,7,835,380,175,290,2.0,18284.0,96.0,4.0,42.0,57.0,1970.0,2840.0,2980.0,,,0.5,0.3,0.6,0.3,13.6,9,0
12524,12524,12524,Piet Sandersbuurt,Schiedam                                ,Buurt     ,BU06060403,1950,945,1005,315,195,600,555,290,25,14,15,8,990,450,240,310,2.0,15074.0,96.0,4.0,36.0,64.0,1960.0,2730.0,2790.0,2810.0,,0.6,0.5,0.7,0.3,12.5,14,0
12525,12525,12525,Maasboulevard,Schiedam                                ,Buurt     ,BU06060404,710,345,365,40,30,105,200,340,5,9,10,14,415,190,175,60,1.7,3959.0,96.0,4.0,57.0,43.0,2590.0,,,,,1.0,0.8,1.1,0.3,11.4,22,0
12526,12526,12526,Havenbuurt,Schiedam                                ,Buurt     ,BU06060405,20,5,15,5,5,5,10,0,0,0,0,0,5,0,5,5,3.4,17.0,,,,,,,,,,1.6,1.3,1.1,0.9,16.6,265,0
12527,12527,12527,Wijk 05 Nieuw Mathenesse,Schiedam                                ,Wijk      ,WK060605  ,10,5,5,0,0,5,5,5,0,0,0,0,5,5,5,5,2.0,28.0,,,,,,,,,,0.7,0.7,0.6,0.6,23.6,46,0
12528,12528,12528,Nieuw-Mathenesse,Schiedam                                ,Buurt     ,BU06060500,10,5,5,0,0,5,5,5,0,0,0,0,5,5,5,5,2.0,28.0,,,,,,,,,,0.7,0.7,0.6,0.6,23.6,46,0
12529,12529,12529,Wijk 06 Nieuwland,Schiedam                                ,Wijk      ,WK060606  ,14565,7100,7465,2730,1915,4300,3280,2345,230,15,140,9,6855,2980,1505,2380,2.1,9065.0,96.0,4.0,30.0,68.0,1980.0,3030.0,3220.0,3740.0,,0.6,0.5,0.5,0.6,18.2,169,0
12530,12530,12530,Spieringshoek,Schiedam                                ,Buurt     ,BU06060602,845,395,445,125,100,210,205,205,5,9,10,14,445,225,115,115,1.9,2839.0,96.0,4.0,39.0,61.0,2030.0,3270.0,3700.0,3410.0,,1.3,1.1,1.1,1.0,15.4,32,0
12531,12531,12531,Staatsliedenbuurt,Schiedam                                ,Buurt     ,BU06060603,1445,745,700,295,240,520,260,125,15,13,5,3,685,330,125,240,2.1,8960.0,97.0,3.0,29.0,71.0,2190.0,4000.0,4470.0,,,1.0,0.6,0.7,0.7,16.6,16,0
12532,12532,12532,Vakbondsliedenbuurt,Schiedam                                ,Buurt     ,BU06060604,810,400,405,165,65,315,140,125,25,32,5,7,375,145,115,125,2.1,4729.0,95.0,5.0,86.0,14.0,2430.0,2260.0,2150.0,,,0.7,0.7,0.7,1.0,19.0,17,0
12533,12533,12533,Hollandiabuurt,Schiedam                                ,Buurt     ,BU06060605,765,370,395,30,35,105,290,310,0,2,15,19,485,270,165,55,1.6,10269.0,97.0,3.0,48.0,52.0,1880.0,2670.0,3480.0,,,0.2,0.3,0.8,0.9,19.0,8,0
12534,12534,12534,Schiehart,Schiedam                                ,Buurt     ,BU06060606,2225,1110,1115,410,300,625,630,270,25,13,10,4,1015,390,245,390,2.2,13503.0,98.0,2.0,56.0,44.0,2210.0,3340.0,3610.0,4330.0,,0.4,0.4,0.4,0.7,19.3,20,0
12535,12535,12535,Nolensbuurt,Schiedam                                ,Buurt     ,BU06060607,4555,2145,2410,885,680,1270,910,810,75,16,60,14,2005,840,380,790,2.2,14151.0,94.0,6.0,11.0,85.0,1940.0,2820.0,2760.0,,,0.5,0.3,0.3,0.4,17.8,32,0
12536,12536,12536,Wibautbuurt,Schiedam                                ,Buurt     ,BU06060608,3905,1925,1980,815,500,1250,845,500,70,17,25,6,1830,795,365,680,2.1,9442.0,97.0,3.0,22.0,78.0,1800.0,3200.0,3250.0,3740.0,,0.7,0.5,0.4,0.4,19.0,43,0
12537,12537,12537,Wijk 07 Groenoord en Kethel,Schiedam                                ,Wijk      ,WK060607  ,12830,5915,6910,2150,1345,2930,3100,3305,145,11,165,12,6250,2530,1730,2000,2.0,2979.0,96.0,4.0,39.0,59.0,2360.0,3000.0,3100.0,3240.0,4870.0,1.2,0.4,0.6,0.5,17.1,444,0
12538,12538,12538,Parkenbuurt/Bijdorp,Schiedam                                ,Buurt     ,BU06060701,255,125,125,45,35,60,85,30,0,7,0,3,110,40,30,50,2.3,101.0,96.0,4.0,88.0,12.0,,2360.0,3410.0,3630.0,4130.0,1.0,0.8,0.7,0.9,23.6,266,0
12539,12539,12539,Groenoord-Zuid,Schiedam                                ,Buurt     ,BU06060702,980,455,520,255,150,290,175,105,15,17,5,6,435,175,80,190,2.2,3108.0,99.0,1.0,7.0,93.0,1820.0,2830.0,2290.0,,,1.8,0.3,0.3,0.2,21.1,32,0
12540,12540,12540,Groenoord-Midden,Schiedam                                ,Buurt     ,BU06060703,5025,2280,2740,865,520,1245,1085,1315,65,13,80,16,2505,1130,625,755,2.0,11336.0,94.0,6.0,29.0,68.0,2500.0,3160.0,3140.0,,,1.5,0.4,0.4,0.4,18.2,45,0
12541,12541,12541,Groenoord-Noord,Schiedam                                ,Buurt     ,BU06060704,3415,1560,1855,520,330,800,810,955,30,9,45,13,1775,755,495,530,1.9,10786.0,98.0,2.0,36.0,64.0,2280.0,3350.0,3230.0,,,1.1,0.5,0.9,0.6,15.4,32,0
12542,12542,12542,Kethel-dorp,Schiedam                                ,Buurt     ,BU06060705,505,220,280,35,40,50,165,215,0,7,10,19,290,155,100,45,1.7,2907.0,97.0,3.0,39.0,61.0,2180.0,2920.0,3860.0,3330.0,5470.0,0.6,0.4,0.8,0.3,15.6,17,0
12543,12543,12543,Vogelbuurt,Schiedam                                ,Buurt     ,BU06060706,1595,775,820,235,180,245,480,460,10,7,10,8,675,165,265,250,2.4,6219.0,98.0,2.0,90.0,10.0,2300.0,3290.0,3470.0,3270.0,3710.0,0.5,0.5,0.8,0.4,14.4,27,0
12544,12544,12544,Tuindorp,Schiedam                                ,Buurt     ,BU06060707,1045,485,555,200,90,240,295,220,10,10,5,6,445,120,145,190,2.3,4215.0,99.0,1.0,50.0,50.0,,2540.0,2620.0,2640.0,,1.1,0.7,0.3,0.7,17.2,25,0
12545,12545,12545,Wijk 08 Industriegeb. ten N. v. Rijksweg,Schiedam                                ,Wijk      ,WK060608  ,345,185,155,55,45,85,120,40,5,20,0,5,150,55,45,60,2.3,206.0,90.0,10.0,64.0,36.0,3850.0,2610.0,1860.0,2800.0,4300.0,1.7,2.1,1.6,1.7,9.7,181,4
12546,12546,12546,Spaanse Polder,Schiedam                                ,Buurt     ,BU06060801,45,30,15,5,5,20,15,5,0,0,0,0,25,15,5,10,2.0,335.0,87.0,13.0,9.0,91.0,3360.0,,,,,1.1,0.7,0.4,1.2,21.3,16,0
12547,12547,12547,'s-Gravelandsepolder,Schiedam                                ,Buurt     ,BU06060802,70,35,35,20,5,20,25,5,0,40,0,0,30,10,10,15,2.5,65.0,,,,,,,,,,1.9,2.1,1.5,1.7,11.2,123,3
12548,12548,12548,Polderwetering,Schiedam                                ,Buurt     ,BU06060803,220,115,105,30,35,45,80,35,0,18,0,9,95,35,30,40,2.3,571.0,92.0,8.0,78.0,22.0,,2610.0,1860.0,2880.0,4570.0,1.7,2.4,1.9,1.9,6.7,42,1
12549,12549,12549,Wijk 09 Woudhoek/Spaland /Sveaparken,Schiedam                                ,Wijk      ,WK060609  ,15760,7825,7935,2425,2045,3280,5365,2650,125,7,140,9,6480,1705,2035,2750,2.4,2978.0,99.0,1.0,68.0,32.0,2160.0,3430.0,3620.0,4350.0,4160.0,1.4,0.7,0.6,0.5,9.6,536,0
12550,12550,12550,Toneelspelersbuurt,Schiedam                                ,Buurt     ,BU06060901,2150,1000,1150,300,225,470,510,650,15,6,75,36,955,370,265,325,2.1,8624.0,98.0,2.0,54.0,46.0,2100.0,3060.0,3180.0,,,1.5,0.5,0.6,0.6,12.1,26,0
12551,12551,12551,Ambachtenbuurt,Schiedam                                ,Buurt     ,BU06060902,1695,860,835,225,225,380,580,285,15,8,5,4,760,230,250,285,2.2,4432.0,99.0,1.0,65.0,35.0,2080.0,3370.0,3450.0,,,1.9,0.4,0.3,0.3,10.7,39,0
12552,12552,12552,Kastelenbuurt,Schiedam                                ,Buurt     ,BU06060903,2130,1020,1110,300,215,405,710,505,15,7,15,7,975,310,340,335,2.2,9332.0,99.0,1.0,41.0,59.0,1940.0,3320.0,3410.0,,,1.8,0.6,0.6,0.6,10.3,23,0
12553,12553,12553,Botenbuurt,Schiedam                                ,Buurt     ,BU06060904,1355,650,700,185,140,280,425,325,10,8,5,4,640,225,225,195,2.1,7927.0,99.0,1.0,59.0,41.0,2260.0,3050.0,3340.0,,3570.0,1.7,0.4,0.5,0.5,10.8,17,0
12554,12554,12554,De Gaarden/Sveafors,Schiedam                                ,Buurt     ,BU06060905,1405,730,675,230,185,275,520,200,5,4,5,4,525,95,180,255,2.6,3569.0,99.0,1.0,89.0,11.0,2580.0,3480.0,3800.0,4700.0,3820.0,0.5,1.1,0.6,0.6,9.4,41,0
12555,12555,12555,De Vlinderhoven/Sveaholm,Schiedam                                ,Buurt     ,BU06060906,1250,630,615,160,205,225,505,160,5,3,5,4,470,90,155,235,2.6,7008.0,99.0,1.0,79.0,21.0,2170.0,3540.0,4290.0,4640.0,5870.0,1.0,0.9,0.4,0.3,8.0,18,0
12556,12556,12556,De Akkers en De Velden,Schiedam                                ,Buurt     ,BU06060907,3375,1715,1660,520,525,720,1315,300,35,11,10,3,1290,240,390,665,2.6,7496.0,98.0,2.0,82.0,18.0,2160.0,3610.0,3710.0,,4260.0,1.4,1.1,0.7,0.7,8.6,45,0
12557,12557,12557,Sveaborg en -Dal,Schiedam                                ,Buurt     ,BU06060908,1965,980,980,440,245,465,640,175,15,8,0,2,715,130,205,390,2.7,6702.0,98.0,2.0,84.0,16.0,2340.0,3730.0,4030.0,4460.0,5000.0,1.4,0.3,0.5,0.6,7.9,31,0
12558,12558,12558,Noordkethelpolder,Schiedam                                ,Buurt     ,BU06060909,415,220,195,65,80,65,160,45,0,2,5,14,140,25,40,80,3.0,141.0,98.0,2.0,89.0,10.0,,4320.0,4070.0,4010.0,3260.0,1.3,1.0,0.7,0.7,7.5,296,0
12559,12559,12559,Schiermonnikoog,Schiermonnikoog                         ,Gemeente  ,GM0088    ,941,483,458,110,92,186,292,261,5,5,10,10,509,246,158,105,1.8,25.0,76.0,24.0,53.0,45.0,2520.0,2080.0,2200.0,3340.0,2910.0,0.5,0.6,22.7,0.5,1.0,19907,2238
12560,12560,12560,Wijk 00,Schiermonnikoog                         ,Wijk      ,WK008800  ,940,480,455,110,90,185,290,260,5,5,10,10,510,245,155,105,1.8,25.0,76.0,24.0,53.0,45.0,2520.0,2080.0,2200.0,3340.0,2910.0,0.5,0.6,22.7,0.5,1.0,3743,1653
12561,12561,12561,Schiermonnikoog,Schiermonnikoog                         ,Buurt     ,BU00880000,855,440,415,85,85,160,270,245,5,4,10,11,470,225,145,95,1.8,1035.0,75.0,25.0,53.0,44.0,2520.0,2080.0,2200.0,3260.0,2800.0,0.4,0.5,22.7,0.4,1.0,83,12
12562,12562,12562,Verspreide huizen Schiermonnikoog,Schiermonnikoog                         ,Buurt     ,BU00880009,85,45,40,20,0,25,20,10,0,11,0,0,40,20,10,10,2.1,2.0,83.0,17.0,46.0,49.0,,,,,,1.4,1.5,22.3,1.4,1.0,3660,1641
12563,12563,12563,Schinnen,Schinnen                                ,Gemeente  ,GM0962    ,12954,6468,6486,1752,1322,2517,4114,3249,93,7,137,10,5698,1615,2157,1926,2.2,538.0,94.0,6.0,70.0,28.0,2240.0,3180.0,3260.0,3480.0,4150.0,0.8,1.0,0.9,0.7,5.5,2412,188
12564,12564,12564,Wijk 00,Schinnen                                ,Wijk      ,WK096200  ,6360,3160,3200,870,660,1280,2040,1505,50,8,45,7,2795,775,1085,935,2.2,417.0,96.0,4.0,71.0,29.0,2160.0,3180.0,3300.0,3580.0,4160.0,0.9,1.3,0.8,0.8,4.5,1532,172
12565,12565,12565,Schinnen,Schinnen                                ,Buurt     ,BU09620000,1525,725,795,170,140,270,465,475,10,7,15,10,745,265,285,200,2.0,657.0,96.0,4.0,58.0,42.0,2070.0,3000.0,3230.0,3390.0,3970.0,0.5,0.5,0.6,0.6,3.3,236,41
12566,12566,12566,Puth,Schinnen                                ,Buurt     ,BU09620001,1995,995,1000,285,195,420,635,450,15,8,10,7,875,235,345,300,2.3,1300.0,96.0,4.0,73.0,26.0,2110.0,3020.0,3270.0,3600.0,4340.0,0.6,1.8,0.6,0.6,2.7,154,0
12567,12567,12567,Nagelbeek-Hegge,Schinnen                                ,Buurt     ,BU09620002,990,495,490,130,105,195,350,210,5,5,0,4,425,95,180,155,2.3,282.0,95.0,5.0,69.0,31.0,2500.0,3240.0,3360.0,3870.0,4380.0,1.2,1.3,0.6,1.2,3.0,352,19
12568,12568,12568,Sweikhuizen,Schinnen                                ,Buurt     ,BU09620003,570,275,295,60,55,70,190,190,0,1,5,12,270,85,115,75,2.1,730.0,97.0,3.0,82.0,17.0,,3000.0,3110.0,3090.0,3830.0,1.7,1.9,1.6,1.6,7.0,78,6
12569,12569,12569,Thull,Schinnen                                ,Buurt     ,BU09620004,140,65,70,15,5,20,60,35,0,7,0,14,60,15,30,20,2.2,110.0,89.0,11.0,87.0,13.0,,,3970.0,4830.0,3580.0,1.5,1.4,1.6,1.5,5.0,129,11
12570,12570,12570,Hommert (gedeeltelijk),Schinnen                                ,Buurt     ,BU09620005,995,505,485,165,120,250,325,130,15,15,0,3,390,80,130,190,2.5,1466.0,95.0,5.0,83.0,16.0,2600.0,3510.0,3410.0,4530.0,4260.0,1.1,0.9,0.8,0.9,10.2,68,0
12571,12571,12571,Verspreide huizen,Schinnen                                ,Buurt     ,BU09620009,135,85,50,35,35,50,10,5,0,14,0,0,10,5,10,5,2.5,27.0,,,,,,,,,,0.9,1.6,2.4,1.4,3.4,515,95
12572,12572,12572,Wijk 01 Amstenrade - Oirsbeek,Schinnen                                ,Wijk      ,WK096201  ,6590,3305,3285,880,660,1235,2070,1740,40,6,90,13,2900,840,1070,995,2.2,749.0,93.0,7.0,70.0,27.0,2310.0,3170.0,3210.0,3410.0,4150.0,0.7,0.8,1.0,0.6,6.5,880,16
12573,12573,12573,Amstenrade,Schinnen                                ,Buurt     ,BU09620100,1725,845,880,230,145,320,490,535,5,4,50,31,775,280,265,235,2.1,1379.0,86.0,14.0,53.0,38.0,2380.0,3030.0,3160.0,3260.0,4090.0,0.9,0.4,0.5,0.5,10.4,125,1
12574,12574,12574,Oirsbeek,Schinnen                                ,Buurt     ,BU09620101,3620,1830,1790,490,395,690,1125,910,25,7,25,8,1590,435,590,570,2.3,1262.0,96.0,4.0,76.0,24.0,2120.0,3210.0,3140.0,3450.0,4160.0,0.6,0.5,0.8,0.7,5.8,287,12
12575,12575,12575,Klein-Doenrade,Schinnen                                ,Buurt     ,BU09620102,160,80,75,20,15,30,65,25,0,0,0,0,65,15,25,30,2.3,87.0,97.0,3.0,79.0,21.0,3300.0,4040.0,3640.0,4540.0,3880.0,1.3,1.2,1.6,1.3,4.5,183,2
12576,12576,12576,Groot-Doenrade,Schinnen                                ,Buurt     ,BU09620103,1080,550,530,135,100,190,385,265,5,6,5,7,465,110,200,160,2.3,381.0,93.0,7.0,80.0,20.0,2330.0,3180.0,3460.0,3360.0,4190.0,0.4,2.4,2.8,0.5,3.1,284,1
12577,12577,12577,Schouwen-Duiveland,Schouwen-Duiveland                      ,Gemeente  ,GM1676    ,33765,16721,17044,4816,3455,6500,10185,8809,284,8,395,11,15358,5112,5660,4586,2.2,147.0,88.0,12.0,64.0,35.0,2050.0,2560.0,2640.0,3040.0,3500.0,1.4,1.3,1.0,1.0,3.1,48821,3010
12578,12578,12578,Wijk 00 Zierikzee,Schouwen-Duiveland                      ,Wijk      ,WK167600  ,11150,5400,5750,1615,1135,2310,3295,2780,125,11,185,16,5215,1925,1755,1535,2.1,494.0,95.0,5.0,55.0,44.0,2000.0,2640.0,2700.0,3130.0,3600.0,1.2,0.8,0.6,0.6,5.9,2334,0
12579,12579,12579,Zierikzee binnen de vesten,Schouwen-Duiveland                      ,Buurt     ,BU16760000,3435,1685,1750,400,320,790,1065,845,35,10,50,15,1805,830,565,410,1.9,5081.0,89.0,11.0,58.0,41.0,1860.0,2570.0,2640.0,2840.0,3140.0,0.9,0.4,0.3,0.3,6.0,70,0
12580,12580,12580,Malta,Schouwen-Duiveland                      ,Buurt     ,BU16760001,1525,695,835,200,145,300,390,480,20,14,25,16,805,365,235,210,1.9,4026.0,98.0,2.0,35.0,65.0,2000.0,2300.0,2430.0,3010.0,3470.0,1.8,0.9,0.7,0.7,6.0,39,0
12581,12581,12581,Poortambacht,Schouwen-Duiveland                      ,Buurt     ,BU16760002,4545,2220,2325,735,525,895,1415,960,40,9,55,12,1960,585,670,705,2.3,3110.0,99.0,1.0,54.0,45.0,1910.0,2850.0,2850.0,3460.0,3510.0,0.7,0.7,0.7,0.7,5.9,148,0
12582,12582,12582,Zuidhoek,Schouwen-Duiveland                      ,Buurt     ,BU16760003,140,70,70,5,10,25,45,40,0,22,0,0,70,30,30,10,1.8,160.0,91.0,9.0,71.0,27.0,,1640.0,2060.0,2410.0,3980.0,1.8,1.1,0.8,0.8,6.0,85,0
12583,12583,12583,Kaaskenswater,Schouwen-Duiveland                      ,Buurt     ,BU16760004,760,360,405,100,45,125,180,305,10,14,45,61,295,80,140,80,2.2,1119.0,98.0,2.0,72.0,27.0,2610.0,2490.0,2630.0,3120.0,3630.0,2.2,1.2,0.3,0.4,5.9,74,0
12584,12584,12584,Verspr.h. in het Noorden en Westen,Schouwen-Duiveland                      ,Buurt     ,BU16760007,630,315,320,145,60,160,140,120,5,12,0,3,220,25,95,105,2.8,70.0,99.0,1.0,77.0,23.0,2670.0,2750.0,3150.0,3810.0,3950.0,2.4,1.4,0.6,0.7,5.4,940,0
12585,12585,12585,Verspreide huizen in het Zuiden,Schouwen-Duiveland                      ,Buurt     ,BU16760008,60,30,30,5,10,5,20,5,0,35,0,0,15,5,5,10,2.9,17.0,95.0,5.0,85.0,15.0,,,,,4080.0,2.7,2.0,1.7,1.7,4.5,346,0
12586,12586,12586,Verspreide huizen in het Oosten,Schouwen-Duiveland                      ,Buurt     ,BU16760009,65,35,35,5,5,5,25,10,0,15,0,15,25,5,15,10,2.5,10.0,100.0,0.0,72.0,28.0,,,,,4060.0,3.7,3.4,2.9,2.9,1.9,631,0
12587,12587,12587,Wijk 01 Brouwershaven,Schouwen-Duiveland                      ,Wijk      ,WK167601  ,1330,670,660,160,95,255,400,410,5,3,15,11,685,270,250,165,1.9,204.0,85.0,15.0,65.0,35.0,2490.0,2290.0,2440.0,2310.0,2860.0,0.5,0.4,0.5,0.5,1.0,656,60
12588,12588,12588,Brouwershaven,Schouwen-Duiveland                      ,Buurt     ,BU16760100,1260,635,625,155,90,245,365,395,5,3,10,11,650,260,230,160,1.9,1835.0,88.0,12.0,65.0,35.0,2490.0,2290.0,2440.0,2310.0,3100.0,0.4,0.4,0.5,0.4,1.0,70,0
12589,12589,12589,Verspreide huizen Brouwershaven,Schouwen-Duiveland                      ,Buurt     ,BU16760109,70,35,35,0,5,10,35,15,0,0,0,14,30,10,20,5,2.0,12.0,46.0,54.0,69.0,29.0,,,,,1750.0,2.0,0.9,2.1,2.0,0.8,586,60
12590,12590,12590,Wijk 02 Zonnemaire,Schouwen-Duiveland                      ,Wijk      ,WK167602  ,750,400,350,105,60,180,250,140,5,5,5,6,350,120,115,115,2.1,42.0,88.0,12.0,76.0,24.0,,2420.0,2300.0,2700.0,3410.0,2.6,3.9,3.9,0.5,1.0,1773,484
12591,12591,12591,Zonnemaire,Schouwen-Duiveland                      ,Buurt     ,BU16760200,605,320,290,85,45,145,200,120,0,3,5,8,290,105,95,90,2.1,1168.0,89.0,11.0,74.0,26.0,,2420.0,2300.0,2770.0,3290.0,2.7,4.0,4.0,0.3,1.0,52,0
12592,12592,12592,Verspreide huizen Zonnemaire,Schouwen-Duiveland                      ,Buurt     ,BU16760209,145,80,65,20,10,30,50,20,0,13,0,0,55,15,20,25,2.4,8.0,84.0,16.0,89.0,11.0,,,,,3740.0,2.5,3.7,3.4,1.3,1.2,1721,484
12593,12593,12593,Wijk 03 Dreischor,Schouwen-Duiveland                      ,Wijk      ,WK167603  ,995,505,490,145,105,195,370,170,5,7,5,5,440,140,165,140,2.2,66.0,94.0,6.0,68.0,31.0,1630.0,2490.0,2420.0,2930.0,3590.0,4.3,5.2,0.6,0.6,1.1,1558,25
12594,12594,12594,Dreischor,Schouwen-Duiveland                      ,Buurt     ,BU16760300,785,395,390,110,70,150,300,145,5,7,5,6,360,125,130,105,2.2,1181.0,94.0,6.0,66.0,34.0,1630.0,2490.0,2420.0,2930.0,3340.0,4.3,5.1,0.3,0.3,1.0,68,0
12595,12595,12595,Verspreide huizen Dreischor,Schouwen-Duiveland                      ,Buurt     ,BU16760309,215,110,105,35,30,45,70,25,0,4,0,0,80,15,35,35,2.6,15.0,93.0,7.0,80.0,19.0,,,,,4280.0,4.2,5.6,1.6,1.6,1.2,1490,25
